Monomer_Length_in_Main_Chain,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MaxPartialCharge,MaxAbsPartialCharge,FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,PEOE_VSA10,PEOE_VSA11,PEOE_VSA3,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA10,SMR_VSA2,SMR_VSA4,SMR_VSA6,EState_VSA8,EState_VSA9,VSA_EState3,VSA_EState4,VSA_EState7,FractionCSP3,NHOHCount,NumAliphaticHeterocycles,NumSaturatedRings,RingCount,MolLogP,fr_Al_OH,fr_NH0,fr_Ndealkylation1,fr_Ndealkylation2,fr_bicyclic,fr_ether,fr_lactone,fr_piperdine,Sequence_LogP_Avg,Molecule_Shape_Circle,Sequence_TPSA_Mean,Sequence_TPSA_Median,Sequence_TPSA_Std,Sequence_TPSA_Min,Sequence_TPSA_Max,Ipc_Normalized
7,17.43783441,2.036065506,0.157962213,0.328708836,0.458375098,0.774647887,3.26e-16,-0.249287769,-2.46e-16,-2.724859375,-2.895905973,-1.89e-16,-1.136014557,4.018031639,5531.252351,60.24105024,7.059210392,4.794537184,68.51892117,100.5298968,132.4918813,13.70758556,59.13392285,0.0,29.46978843,26.94537317,4.736862954,85.028114,-15.82441975,0.0,-66.8445145,0.803921569,5,3,3,3,2.262,0,4,2,1,1,1,1,0,0.5146999999999997,0,25.304,24.705,6.2839003811327245,17.07,38.33,1.1519434628975266e-57
7,17.49063601,2.047098669,0.184452588,0.328708836,0.458375098,0.763888889,6.75e-16,-0.249287769,-3.09e-16,-2.726633485,-2.89433141,-1.43e-16,-1.136018488,4.075431039,5643.16084,60.24105024,5.647368313,4.794537184,68.51892117,100.5298968,143.5799839,13.70758556,59.13392285,0.0,29.46978843,33.92120007,4.736862954,86.35778904,-13.1938588,0.0,-67.43779238,0.807692308,4,3,3,3,2.6042,0,5,3,1,1,1,1,0,0.5489199999999997,0,24.424999999999997,20.31,6.306171976722487,17.07,38.33,7.95053003533569e-56
7,17.43783441,2.036065506,0.157962213,0.328708836,0.458375098,0.774647887,3.26e-16,-0.249287769,-2.46e-16,-2.724859375,-2.895905973,-1.89e-16,-1.136014557,4.018031639,5531.252351,60.24105024,7.059210392,4.794537184,68.51892117,100.5298968,132.4918813,13.70758556,59.13392285,0.0,29.46978843,26.94537317,4.736862954,85.028114,-15.82441975,0.0,-66.8445145,0.803921569,5,3,3,3,2.262,0,4,2,1,1,1,1,0,0.5146999999999997,0,25.304,24.705,6.2839003811327245,17.07,38.33,1.1519434628975266e-57
7,17.59233021,2.061900668,0.214139105,0.328708836,0.458375098,0.753424658,5.93e-16,-0.249287769,-3.15e-16,-2.735937779,-2.892238239,-1.87e-16,-1.136238488,4.148948882,5755.362918,60.24105024,4.235526235,4.794537184,68.51892117,100.5298968,154.6680865,13.70758556,59.13392285,0.0,29.46978843,40.89702697,4.736862954,89.09930615,-10.05855008,0.0,-68.14144136,0.811320755,3,3,3,3,2.9464,0,6,4,1,1,1,1,0,0.5831399999999998,0,23.546,20.31,6.20507244115651,17.07,38.33,8.409893992932864e-55
7,17.43783441,2.036065506,0.157962213,0.328708836,0.458375098,0.774647887,3.26e-16,-0.249287769,-2.46e-16,-2.724859375,-2.895905973,-1.89e-16,-1.136014557,4.018031639,5531.252351,60.24105024,7.059210392,4.794537184,68.51892117,100.5298968,132.4918813,13.70758556,59.13392285,0.0,29.46978843,26.94537317,4.736862954,85.028114,-15.82441975,0.0,-66.8445145,0.803921569,5,3,3,3,2.262,0,4,2,1,1,1,1,0,0.5146999999999997,0,25.304,24.705,6.2839003811327245,17.07,38.33,1.1519434628975266e-57
7,17.49063601,2.047098669,0.184452588,0.328708836,0.458375098,0.763888889,6.75e-16,-0.249287769,-3.09e-16,-2.726633485,-2.89433141,-1.43e-16,-1.136018488,4.075431039,5643.16084,60.24105024,5.647368313,4.794537184,68.51892117,100.5298968,143.5799839,13.70758556,59.13392285,0.0,29.46978843,33.92120007,4.736862954,86.35778904,-13.1938588,0.0,-67.43779238,0.807692308,4,3,3,3,2.6042,0,5,3,1,1,1,1,0,0.5489199999999997,0,24.424999999999997,20.31,6.306171976722487,17.07,38.33,7.95053003533569e-56
7,17.49063601,2.047098669,0.184452588,0.328708836,0.458375098,0.763888889,6.75e-16,-0.249287769,-3.09e-16,-2.726633485,-2.89433141,-1.43e-16,-1.136018488,4.075431039,5643.16084,60.24105024,5.647368313,4.794537184,68.51892117,100.5298968,143.5799839,13.70758556,59.13392285,0.0,29.46978843,33.92120007,4.736862954,86.35778904,-13.1938588,0.0,-67.43779238,0.807692308,4,3,3,3,2.6042,0,5,3,1,1,1,1,0,0.5489199999999997,0,24.424999999999997,20.31,6.306171976722487,17.07,38.33,7.95053003533569e-56
7,17.52492119,2.050867505,0.184452588,0.328708836,0.458375098,0.763888889,3.25e-16,-0.249287769,-2.95e-16,-2.733324308,-2.89319433,-2.04e-16,-1.136230776,4.089930041,5643.16084,60.24105024,5.647368313,4.794537184,68.51892117,100.5298968,143.5799839,13.70758556,59.13392285,0.0,29.46978843,33.92120007,4.736862954,86.35778904,-12.88911103,0.0,-67.54816348,0.807692308,4,3,3,3,2.6042,0,5,3,1,1,1,1,0,0.5489199999999997,0,24.424999999999997,20.31,6.306171976722487,17.07,38.33,4.664310954063605e-56
7,17.7419288,2.046706423,0.157962213,0.328708837,0.458374952,0.774647887,4.64e-16,-0.249287769,-2.76e-16,-2.721966148,-2.894122908,-2.01e-16,-1.135801601,4.029499587,5531.252351,60.24105024,7.059210392,4.794537184,68.51892117,100.5298968,132.4918813,13.70758556,59.13392285,0.0,29.46978843,26.94537317,4.736862954,85.028114,-15.6611864,0.0,-66.93363178,0.803921569,5,3,3,3,2.262,0,4,2,1,1,1,1,0,0.5146999999999997,0,25.304,24.705,6.2839003811327245,17.07,38.33,2.7597173144876328e-58
7,17.7419288,2.046706423,0.157962213,0.328708837,0.458374952,0.774647887,4.64e-16,-0.249287769,-2.76e-16,-2.721966148,-2.894122908,-2.01e-16,-1.135801601,4.029499587,5531.252351,60.24105024,7.059210392,4.794537184,68.51892117,100.5298968,132.4918813,13.70758556,59.13392285,0.0,29.46978843,26.94537317,4.736862954,85.028114,-15.6611864,0.0,-66.93363178,0.803921569,5,3,3,3,2.262,0,4,2,1,1,1,1,0,0.5146999999999997,0,25.304,24.705,6.2839003811327245,17.07,38.33,2.7597173144876328e-58
7,17.88181717,2.072541586,0.214139105,0.328708837,0.458374952,0.753424658,3.83e-16,-0.249287769,-3.06e-16,-2.730891169,-2.888186102,-1.19e-16,-1.136000562,4.157740192,5755.362918,60.24105024,4.235526235,4.794537184,68.51892117,100.5298968,154.6680865,13.70758556,59.13392285,0.0,29.46978843,40.89702697,4.736862954,87.72854759,-10.03230021,0.0,-68.23055865,0.811320755,3,3,3,3,2.9464,0,6,4,1,1,1,1,0,0.5831399999999998,0,23.546,20.31,6.20507244115651,17.07,38.33,1.7809187279151945e-54
7,17.88181717,2.072541586,0.214139105,0.328708837,0.458374952,0.753424658,3.83e-16,-0.249287769,-3.06e-16,-2.730891169,-2.888186102,-1.19e-16,-1.136000562,4.157740192,5755.362918,60.24105024,4.235526235,4.794537184,68.51892117,100.5298968,154.6680865,13.70758556,59.13392285,0.0,29.46978843,40.89702697,4.736862954,87.72854759,-10.03230021,0.0,-68.23055865,0.811320755,3,3,3,3,2.9464,0,6,4,1,1,1,1,0,0.5831399999999998,0,23.546,20.31,6.20507244115651,17.07,38.33,1.7809187279151945e-54
7,17.7419288,2.046706423,0.157962213,0.328708837,0.458374952,0.774647887,4.64e-16,-0.249287769,-2.76e-16,-2.721966148,-2.894122908,-2.01e-16,-1.135801601,4.029499587,5531.252351,60.24105024,7.059210392,4.794537184,68.51892117,100.5298968,132.4918813,13.70758556,59.13392285,0.0,29.46978843,26.94537317,4.736862954,85.028114,-15.6611864,0.0,-66.93363178,0.803921569,5,3,3,3,2.262,0,4,2,1,1,1,1,0,0.5146999999999997,0,25.304,24.705,6.2839003811327245,17.07,38.33,2.7597173144876328e-58
7,17.79473039,2.057739587,0.184452588,0.328708837,0.458374952,0.763888889,3.94e-16,-0.249287769,-2.84e-16,-2.723329095,-2.89165356,-1.94e-16,-1.135803765,4.085525902,5643.16084,60.24105024,5.647368313,4.794537184,68.51892117,100.5298968,143.5799839,13.70758556,59.13392285,0.0,29.46978843,33.92120007,4.736862954,87.72854759,-13.07264365,0.0,-67.52690967,0.807692308,4,3,3,3,2.6042,0,5,3,1,1,1,1,0,0.5489199999999997,0,24.424999999999997,20.31,6.306171976722487,17.07,38.33,3.487632508833923e-55
7,17.91220941,2.06757377,0.184452588,0.328708837,0.458374952,0.763888889,3.25e-16,-0.249287769,-2.99e-16,-2.732208957,-2.888510242,-1.55e-16,-1.136171018,4.112428343,5643.16084,60.24105024,5.647368313,4.794537184,68.51892117,100.5298968,143.5799839,13.70758556,59.13392285,0.0,29.46978843,33.92120007,4.736862954,87.76963112,-12.59445956,0.0,-67.70752542,0.807692308,4,3,3,3,2.6042,0,5,3,1,1,1,1,0,0.5489199999999997,0,24.424999999999997,20.31,6.306171976722487,17.07,38.33,2.2049469964664315e-55
7,18.05209778,2.093408933,0.240233346,0.328708837,0.458374952,0.743243243,2.61e-16,-0.249287769,-3.39e-16,-2.740425177,-2.883563455,-1.69e-16,-1.13634319,4.242153904,5867.853759,60.24105024,2.823684157,4.794537184,68.51892117,100.5298968,165.756189,13.70758556,59.13392285,0.0,29.46978843,47.87285387,4.736862954,87.72854759,-6.660538639,0.0,-69.00445228,0.814814815,2,3,3,3,3.2886,0,7,5,1,1,1,1,0,0.6173599999999998,0,22.666999999999998,20.31,5.974341888442609,17.07,38.33,3.522968197879859e-53
7,18.05209778,2.093408933,0.240233346,0.328708837,0.458374952,0.743243243,2.61e-16,-0.249287769,-3.39e-16,-2.740425177,-2.883563455,-1.69e-16,-1.13634319,4.242153904,5867.853759,60.24105024,2.823684157,4.794537184,68.51892117,100.5298968,165.756189,13.70758556,59.13392285,0.0,29.46978843,47.87285387,4.736862954,87.72854759,-6.660538639,0.0,-69.00445228,0.814814815,2,3,3,3,3.2886,0,7,5,1,1,1,1,0,0.6173599999999998,0,22.666999999999998,20.31,5.974341888442609,17.07,38.33,3.522968197879859e-53
7,18.05209778,2.093408933,0.240233346,0.328708837,0.458374952,0.743243243,2.61e-16,-0.249287769,-3.39e-16,-2.740425177,-2.883563455,-1.69e-16,-1.13634319,4.242153904,5867.853759,60.24105024,2.823684157,4.794537184,68.51892117,100.5298968,165.756189,13.70758556,59.13392285,0.0,29.46978843,47.87285387,4.736862954,87.72854759,-6.660538639,0.0,-69.00445228,0.814814815,2,3,3,3,3.2886,0,7,5,1,1,1,1,0,0.6173599999999998,0,22.666999999999998,20.31,5.974341888442609,17.07,38.33,3.522968197879859e-53
7,18.05209778,2.093408933,0.240233346,0.328708837,0.458374952,0.743243243,2.61e-16,-0.249287769,-3.39e-16,-2.740425177,-2.883563455,-1.69e-16,-1.13634319,4.242153904,5867.853759,60.24105024,2.823684157,4.794537184,68.51892117,100.5298968,165.756189,13.70758556,59.13392285,0.0,29.46978843,47.87285387,4.736862954,87.72854759,-6.660538639,0.0,-69.00445228,0.814814815,2,3,3,3,3.2886,0,7,5,1,1,1,1,0,0.6173599999999998,0,22.666999999999998,20.31,5.974341888442609,17.07,38.33,3.522968197879859e-53
7,18.05209778,2.093408933,0.240233346,0.328708837,0.458374952,0.743243243,2.61e-16,-0.249287769,-3.39e-16,-2.740425177,-2.883563455,-1.69e-16,-1.13634319,4.242153904,5867.853759,60.24105024,2.823684157,4.794537184,68.51892117,100.5298968,165.756189,13.70758556,59.13392285,0.0,29.46978843,47.87285387,4.736862954,87.72854759,-6.660538639,0.0,-69.00445228,0.814814815,2,3,3,3,3.2886,0,7,5,1,1,1,1,0,0.6173599999999998,0,22.666999999999998,20.31,5.974341888442609,17.07,38.33,3.522968197879859e-53
7,18.05209778,2.093408933,0.240233346,0.328708837,0.458374952,0.743243243,2.61e-16,-0.249287769,-3.39e-16,-2.740425177,-2.883563455,-1.69e-16,-1.13634319,4.242153904,5867.853759,60.24105024,2.823684157,4.794537184,68.51892117,100.5298968,165.756189,13.70758556,59.13392285,0.0,29.46978843,47.87285387,4.736862954,87.72854759,-6.660538639,0.0,-69.00445228,0.814814815,2,3,3,3,3.2886,0,7,5,1,1,1,1,0,0.6173599999999998,0,22.666999999999998,20.31,5.974341888442609,17.07,38.33,3.522968197879859e-53
7,17.7419288,2.046706423,0.157962213,0.328708837,0.458374952,0.774647887,4.64e-16,-0.249287769,-2.76e-16,-2.721966148,-2.894122908,-2.01e-16,-1.135801601,4.029499587,5531.252351,60.24105024,7.059210392,4.794537184,68.51892117,100.5298968,132.4918813,13.70758556,59.13392285,0.0,29.46978843,26.94537317,4.736862954,85.028114,-15.6611864,0.0,-66.93363178,0.803921569,5,3,3,3,2.262,0,4,2,1,1,1,1,0,0.5146999999999997,0,25.304,24.705,6.2839003811327245,17.07,38.33,2.7597173144876328e-58
7,17.88181717,2.072541586,0.214139105,0.328708837,0.458374952,0.753424658,3.83e-16,-0.249287769,-3.06e-16,-2.730891169,-2.888186102,-1.19e-16,-1.136000562,4.157740192,5755.362918,60.24105024,4.235526235,4.794537184,68.51892117,100.5298968,154.6680865,13.70758556,59.13392285,0.0,29.46978843,40.89702697,4.736862954,87.72854759,-10.03230021,0.0,-68.23055865,0.811320755,3,3,3,3,2.9464,0,6,4,1,1,1,1,0,0.5831399999999998,0,23.546,20.31,6.20507244115651,17.07,38.33,1.7809187279151945e-54
7,17.88181717,2.072541586,0.214139105,0.328708837,0.458374952,0.753424658,3.83e-16,-0.249287769,-3.06e-16,-2.730891169,-2.888186102,-1.19e-16,-1.136000562,4.157740192,5755.362918,60.24105024,4.235526235,4.794537184,68.51892117,100.5298968,154.6680865,13.70758556,59.13392285,0.0,29.46978843,40.89702697,4.736862954,87.72854759,-10.03230021,0.0,-68.23055865,0.811320755,3,3,3,3,2.9464,0,6,4,1,1,1,1,0,0.5831399999999998,0,23.546,20.31,6.20507244115651,17.07,38.33,1.7809187279151945e-54
7,17.99929619,2.08237577,0.214139105,0.328708837,0.458374952,0.753424658,2.4e-16,-0.249287769,-3.76e-16,-2.738521589,-2.884997934,-1.21e-16,-1.136337914,4.184121476,5755.362918,60.24105024,4.235526235,4.794537184,68.51892117,100.5298968,154.6680865,13.70758556,59.13392285,0.0,29.46978843,40.89702697,4.736862954,87.72854759,-9.554116116,0.0,-68.4111744,0.811320755,3,3,3,3,2.9464,0,6,4,1,1,1,1,0,0.5831399999999998,0,23.546,20.31,6.20507244115651,17.07,38.33,1.3074204946996467e-54
7,17.99929619,2.08237577,0.214139105,0.328708837,0.458374952,0.753424658,2.4e-16,-0.249287769,-3.76e-16,-2.738521589,-2.884997934,-1.21e-16,-1.136337914,4.184121476,5755.362918,60.24105024,4.235526235,4.794537184,68.51892117,100.5298968,154.6680865,13.70758556,59.13392285,0.0,29.46978843,40.89702697,4.736862954,87.72854759,-9.554116116,0.0,-68.4111744,0.811320755,3,3,3,3,2.9464,0,6,4,1,1,1,1,0,0.5831399999999998,0,23.546,20.31,6.20507244115651,17.07,38.33,1.3074204946996467e-54
7,17.99929619,2.08237577,0.214139105,0.328708837,0.458374952,0.753424658,2.4e-16,-0.249287769,-3.76e-16,-2.738521589,-2.884997934,-1.21e-16,-1.136337914,4.184121476,5755.362918,60.24105024,4.235526235,4.794537184,68.51892117,100.5298968,154.6680865,13.70758556,59.13392285,0.0,29.46978843,40.89702697,4.736862954,87.72854759,-9.554116116,0.0,-68.4111744,0.811320755,3,3,3,3,2.9464,0,6,4,1,1,1,1,0,0.5831399999999998,0,23.546,20.31,6.20507244115651,17.07,38.33,1.3074204946996467e-54
7,18.05209778,2.093408933,0.240233346,0.328708837,0.458374952,0.743243243,2.61e-16,-0.249287769,-3.39e-16,-2.740425177,-2.883563455,-1.69e-16,-1.13634319,4.242153904,5867.853759,60.24105024,2.823684157,4.794537184,68.51892117,100.5298968,165.756189,13.70758556,59.13392285,0.0,29.46978843,47.87285387,4.736862954,87.72854759,-6.660538639,0.0,-69.00445228,0.814814815,2,3,3,3,3.2886,0,7,5,1,1,1,1,0,0.6173599999999998,0,22.666999999999998,20.31,5.974341888442609,17.07,38.33,3.522968197879859e-53
7,18.05209778,2.093408933,0.240233346,0.328708837,0.458374952,0.743243243,2.61e-16,-0.249287769,-3.39e-16,-2.740425177,-2.883563455,-1.69e-16,-1.13634319,4.242153904,5867.853759,60.24105024,2.823684157,4.794537184,68.51892117,100.5298968,165.756189,13.70758556,59.13392285,0.0,29.46978843,47.87285387,4.736862954,87.72854759,-6.660538639,0.0,-69.00445228,0.814814815,2,3,3,3,3.2886,0,7,5,1,1,1,1,0,0.6173599999999998,0,22.666999999999998,20.31,5.974341888442609,17.07,38.33,3.522968197879859e-53
7,18.05209778,2.093408933,0.240233346,0.328708837,0.458374952,0.743243243,2.61e-16,-0.249287769,-3.39e-16,-2.740425177,-2.883563455,-1.69e-16,-1.13634319,4.242153904,5867.853759,60.24105024,2.823684157,4.794537184,68.51892117,100.5298968,165.756189,13.70758556,59.13392285,0.0,29.46978843,47.87285387,4.736862954,87.72854759,-6.660538639,0.0,-69.00445228,0.814814815,2,3,3,3,3.2886,0,7,5,1,1,1,1,0,0.6173599999999998,0,22.666999999999998,20.31,5.974341888442609,17.07,38.33,3.522968197879859e-53
7,18.05209778,2.093408933,0.240233346,0.328708837,0.458374952,0.743243243,2.61e-16,-0.249287769,-3.39e-16,-2.740425177,-2.883563455,-1.69e-16,-1.13634319,4.242153904,5867.853759,60.24105024,2.823684157,4.794537184,68.51892117,100.5298968,165.756189,13.70758556,59.13392285,0.0,29.46978843,47.87285387,4.736862954,87.72854759,-6.660538639,0.0,-69.00445228,0.814814815,2,3,3,3,3.2886,0,7,5,1,1,1,1,0,0.6173599999999998,0,22.666999999999998,20.31,5.974341888442609,17.07,38.33,3.522968197879859e-53
7,17.99929619,2.08237577,0.214139105,0.328708837,0.458374952,0.753424658,2.4e-16,-0.249287769,-3.76e-16,-2.738521589,-2.884997934,-1.21e-16,-1.136337914,4.184121476,5755.362918,60.24105024,4.235526235,4.794537184,68.51892117,100.5298968,154.6680865,13.70758556,59.13392285,0.0,29.46978843,40.89702697,4.736862954,87.72854759,-9.554116116,0.0,-68.4111744,0.811320755,3,3,3,3,2.9464,0,6,4,1,1,1,1,0,0.5831399999999998,0,23.546,20.31,6.20507244115651,17.07,38.33,1.3074204946996467e-54
7,17.2675538,2.015198159,0.1371037,0.328708836,0.458375098,0.742857143,5.38e-16,-0.249287769,-2.82e-16,-2.714113748,-2.901721857,-2e-16,-1.135621365,3.935878917,5419.642436,60.24105024,8.47105247,4.794537184,68.51892117,100.5298968,121.4037788,13.70758556,59.13392285,0.0,29.46978843,19.96954627,4.736862954,82.28659689,-18.69114659,0.0,-66.07062086,0.8,6,3,3,3,1.9198,0,3,1,1,1,1,1,0,0.4804799999999997,0,26.183,29.1,6.136914615668041,17.07,38.33,1.2614840989399293e-58
7,17.32035539,2.026231322,0.157962213,0.328708836,0.458375098,0.76056338,2.26e-16,-0.249287769,-3.15e-16,-2.716584589,-2.900030013,-1.91e-16,-1.135626814,3.992872666,5531.252351,60.24105024,7.059210392,4.794537184,68.51892117,100.5298968,132.4918813,13.70758556,59.13392285,0.0,29.46978843,26.94537317,4.736862954,84.98703048,-16.16562037,0.0,-66.66389875,0.803921569,5,3,3,3,2.262,0,4,2,1,1,1,1,0,0.5146999999999997,0,25.304,24.705,6.2839003811327245,17.07,38.33,5.335689045936396e-57
7,17.2675538,2.015198159,0.1371037,0.328708836,0.458375098,0.742857143,5.38e-16,-0.249287769,-2.82e-16,-2.714113748,-2.901721857,-2e-16,-1.135621365,3.935878917,5419.642436,60.24105024,8.47105247,4.794537184,68.51892117,100.5298968,121.4037788,13.70758556,59.13392285,0.0,29.46978843,19.96954627,4.736862954,82.28659689,-18.69114659,0.0,-66.07062086,0.8,6,3,3,3,1.9198,0,3,1,1,1,1,1,0,0.4804799999999997,0,26.183,29.1,6.136914615668041,17.07,38.33,1.2614840989399293e-58
7,17.35464058,2.030000158,0.157962213,0.328708836,0.458375098,0.774647887,4.59e-16,-0.249287769,-2.48e-16,-2.723223174,-2.898256713,-1.38e-16,-1.135897292,4.006595389,5531.252351,60.24105024,7.059210392,4.794537184,68.51892117,100.5298968,132.4918813,13.70758556,59.13392285,0.0,29.46978843,26.94537317,4.736862954,86.39887256,-15.95583788,0.0,-66.77426985,0.803921569,5,3,3,3,2.262,0,4,2,1,1,1,1,0,0.5146999999999997,0,25.304,24.705,6.2839003811327245,17.07,38.33,3.2014134275618373e-57
7,17.40744217,2.041033322,0.184452588,0.328708836,0.458375098,0.763888889,4.73e-16,-0.249287769,-3.05e-16,-2.726960791,-2.897192388,-1.64e-16,-1.135908062,4.06527165,5643.16084,60.24105024,5.647368313,4.794537184,68.51892117,100.5298968,143.5799839,13.70758556,59.13392285,0.0,29.46978843,33.92120007,4.736862954,87.72854759,-13.23031165,0.0,-67.36754773,0.807692308,4,3,3,3,2.6042,0,5,3,1,1,1,1,0,0.5489199999999997,0,24.424999999999997,20.31,6.306171976722487,17.07,38.33,1.2720848056537106e-55
7,17.2675538,2.015198159,0.1371037,0.328708836,0.458375098,0.742857143,5.38e-16,-0.249287769,-2.82e-16,-2.714113748,-2.901721857,-2e-16,-1.135621365,3.935878917,5419.642436,60.24105024,8.47105247,4.794537184,68.51892117,100.5298968,121.4037788,13.70758556,59.13392285,0.0,29.46978843,19.96954627,4.736862954,82.28659689,-18.69114659,0.0,-66.07062086,0.8,6,3,3,3,1.9198,0,3,1,1,1,1,1,0,0.4804799999999997,0,26.183,29.1,6.136914615668041,17.07,38.33,1.2614840989399293e-58
7,17.2675538,2.015198159,0.1371037,0.328708836,0.458375098,0.742857143,5.38e-16,-0.249287769,-2.82e-16,-2.714113748,-2.901721857,-2e-16,-1.135621365,3.935878917,5419.642436,60.24105024,8.47105247,4.794537184,68.51892117,100.5298968,121.4037788,13.70758556,59.13392285,0.0,29.46978843,19.96954627,4.736862954,82.28659689,-18.69114659,0.0,-66.07062086,0.8,6,3,3,3,1.9198,0,3,1,1,1,1,1,0,0.4804799999999997,0,26.183,29.1,6.136914615668041,17.07,38.33,1.2614840989399293e-58
7,17.32035539,2.026231322,0.157962213,0.328708836,0.458375098,0.76056338,2.26e-16,-0.249287769,-3.15e-16,-2.716584589,-2.900030013,-1.91e-16,-1.135626814,3.992872666,5531.252351,60.24105024,7.059210392,4.794537184,68.51892117,100.5298968,132.4918813,13.70758556,59.13392285,0.0,29.46978843,26.94537317,4.736862954,84.98703048,-16.16562037,0.0,-66.66389875,0.803921569,5,3,3,3,2.262,0,4,2,1,1,1,1,0,0.5146999999999997,0,25.304,24.705,6.2839003811327245,17.07,38.33,5.335689045936396e-57
7,17.35464058,2.030000158,0.157962213,0.328708836,0.458375098,0.774647887,4.59e-16,-0.249287769,-2.48e-16,-2.723223174,-2.898256713,-1.38e-16,-1.135897292,4.006595389,5531.252351,60.24105024,7.059210392,4.794537184,68.51892117,100.5298968,132.4918813,13.70758556,59.13392285,0.0,29.46978843,26.94537317,4.736862954,86.39887256,-15.95583788,0.0,-66.77426985,0.803921569,5,3,3,3,2.262,0,4,2,1,1,1,1,0,0.5146999999999997,0,25.304,24.705,6.2839003811327245,17.07,38.33,3.2014134275618373e-57
7,17.49063601,2.047098669,0.184452588,0.328708836,0.458375098,0.763888889,6.75e-16,-0.249287769,-3.09e-16,-2.726633485,-2.89433141,-1.43e-16,-1.136018488,4.075431039,5643.16084,60.24105024,5.647368313,4.794537184,68.51892117,100.5298968,143.5799839,13.70758556,59.13392285,0.0,29.46978843,33.92120007,4.736862954,86.35778904,-13.1938588,0.0,-67.43779238,0.807692308,4,3,3,3,2.6042,0,5,3,1,1,1,1,0,0.5489199999999997,0,24.424999999999997,20.31,6.306171976722487,17.07,38.33,7.95053003533569e-56
7,17.59233021,2.061900668,0.214139105,0.328708836,0.458375098,0.753424658,5.93e-16,-0.249287769,-3.15e-16,-2.735937779,-2.892238239,-1.87e-16,-1.136238488,4.148948882,5755.362918,60.24105024,4.235526235,4.794537184,68.51892117,100.5298968,154.6680865,13.70758556,59.13392285,0.0,29.46978843,40.89702697,4.736862954,89.09930615,-10.05855008,0.0,-68.14144136,0.811320755,3,3,3,3,2.9464,0,6,4,1,1,1,1,0,0.5831399999999998,0,23.546,20.31,6.20507244115651,17.07,38.33,8.409893992932864e-55
7,17.43783441,2.036065506,0.157962213,0.328708836,0.458375098,0.774647887,3.26e-16,-0.249287769,-2.46e-16,-2.724859375,-2.895905973,-1.89e-16,-1.136014557,4.018031639,5531.252351,60.24105024,7.059210392,4.794537184,68.51892117,100.5298968,132.4918813,13.70758556,59.13392285,0.0,29.46978843,26.94537317,4.736862954,85.028114,-15.82441975,0.0,-66.8445145,0.803921569,5,3,3,3,2.262,0,4,2,1,1,1,1,0,0.5146999999999997,0,25.304,24.705,6.2839003811327245,17.07,38.33,1.1519434628975266e-57
7,17.49063601,2.047098669,0.184452588,0.328708836,0.458375098,0.763888889,6.75e-16,-0.249287769,-3.09e-16,-2.726633485,-2.89433141,-1.43e-16,-1.136018488,4.075431039,5643.16084,60.24105024,5.647368313,4.794537184,68.51892117,100.5298968,143.5799839,13.70758556,59.13392285,0.0,29.46978843,33.92120007,4.736862954,86.35778904,-13.1938588,0.0,-67.43779238,0.807692308,4,3,3,3,2.6042,0,5,3,1,1,1,1,0,0.5489199999999997,0,24.424999999999997,20.31,6.306171976722487,17.07,38.33,7.95053003533569e-56
